,carat,cut,color,depth,table,x,y,z,price
35727,0.3,Ideal,D,62.3,54.0,4.34,4.29,2.69,911
35728,0.3,Ideal,D,62.5,55.0,4.31,4.3,2.69,911
35729,0.3,Premium,D,61.7,58.0,4.32,4.3,2.66,911
35730,0.3,Premium,D,62.3,58.0,4.32,4.29,2.68,911
35731,0.3,Ideal,D,62.5,54.0,4.32,4.29,2.69,911
35732,0.3,Ideal,D,62.8,57.0,4.31,4.29,2.7,911
35733,0.3,Premium,D,62.0,58.0,4.32,4.29,2.67,911
35734,0.3,Ideal,D,62.3,56.0,4.32,4.29,2.68,911
35735,0.3,Premium,D,60.6,59.0,4.36,4.28,2.62,911
35736,0.3,Ideal,D,62.2,54.0,4.31,4.28,2.67,911
35737,0.3,Ideal,D,62.6,56.0,4.31,4.28,2.69,911
35738,0.3,Premium,D,61.9,58.0,4.32,4.28,2.66,911
35739,0.3,Premium,D,61.1,59.0,4.31,4.26,2.62,911
35740,0.3,Premium,D,62.9,61.0,4.29,4.27,2.69,911
35741,0.3,Ideal,D,62.3,56.0,4.3,4.27,2.67,911
35742,0.3,Premium,D,62.2,60.0,4.3,4.28,2.67,911
35743,0.3,Premium,D,60.3,60.0,4.31,4.28,2.59,911
35744,0.3,Ideal,D,62.5,57.0,4.29,4.25,2.67,911
35745,0.3,Ideal,D,62.8,57.0,4.29,4.25,2.68,911
35746,0.3,Premium,D,62.2,58.0,4.3,4.25,2.66,911
35747,0.3,Premium,D,62.8,59.0,4.28,4.26,2.68,911
35748,0.3,Premium,D,62.5,58.0,4.29,4.26,2.67,911
35749,0.3,Premium,D,62.9,59.0,4.27,4.22,2.67,911
35750,0.3,Premium,D,62.9,58.0,4.26,4.23,2.67,911
35751,0.3,Ideal,D,62.9,56.0,4.28,4.24,2.68,911
35752,0.3,Premium,D,61.7,59.0,4.28,4.25,2.63,911
35754,0.3,Ideal,E,61.4,59.0,4.3,4.27,2.63,911
35755,0.39,Very Good,G,62.3,59.0,4.63,4.68,2.9,912
35756,0.33,Very Good,F,62.0,56.0,4.43,4.46,2.75,912
35757,0.33,Very Good,F,61.1,58.0,4.42,4.46,2.71,912
35758,0.41,Very Good,D,62.1,53.0,4.78,4.82,2.98,912
35759,0.44,Ideal,I,60.8,56.0,4.9,4.93,2.99,912
35760,0.4,Premium,E,61.9,59.0,4.72,4.75,2.93,912
35761,0.4,Very Good,E,62.2,56.0,4.72,4.74,2.94,912
35762,0.4,Very Good,E,62.2,58.0,4.67,4.72,2.92,912
35763,0.4,Premium,E,62.5,58.0,4.65,4.73,2.93,912
35764,0.4,Very Good,E,62.0,57.0,4.66,4.7,2.9,912
35765,0.4,Ideal,E,62.3,56.0,4.72,4.75,2.95,912
35766,0.4,Premium,E,60.7,60.0,4.7,4.75,2.87,912
35767,0.4,Ideal,E,62.6,57.0,4.7,4.73,2.95,912
35768,0.4,Ideal,E,61.1,56.0,4.75,4.77,2.91,912
35769,0.4,Premium,E,59.3,59.0,4.77,4.81,2.84,912
35770,0.4,Very Good,E,62.9,55.0,4.72,4.73,2.97,912
35771,0.4,Very Good,E,61.2,60.0,4.79,4.68,2.9,912
35772,0.4,Ideal,E,62.4,55.0,4.71,4.74,2.95,912
35773,0.4,Premium,E,62.2,59.0,4.71,4.74,2.94,912
35774,0.5,Good,J,63.2,55.0,5.03,5.07,3.19,912
35776,0.4,Ideal,E,62.4,56.0,4.71,4.74,2.95,912
35777,0.4,Very Good,E,62.9,55.0,4.73,4.74,2.98,912
35778,0.32,Ideal,F,62.1,54.0,4.41,4.42,2.74,912
35779,0.32,Ideal,F,61.8,55.0,4.39,4.41,2.72,912
35780,0.32,Ideal,F,60.3,57.0,4.42,4.44,2.67,912
35781,0.32,Ideal,F,61.4,56.0,4.4,4.43,2.71,912
35782,0.32,Ideal,F,61.0,56.0,4.42,4.43,2.7,912
35783,0.32,Ideal,F,61.5,56.0,4.41,4.43,2.72,912
35784,0.3,Ideal,D,61.6,56.0,4.33,4.37,2.68,912
35785,0.32,Ideal,D,61.9,55.0,4.43,4.45,2.75,912
35786,0.32,Ideal,D,62.0,54.0,4.39,4.42,2.73,912
35787,0.36,Ideal,H,61.6,56.0,4.56,4.59,2.82,912
35789,0.32,Good,H,64.3,58.0,4.33,4.28,2.77,912
35790,0.4,Ideal,H,62.1,57.0,4.68,4.72,2.92,913
35791,0.34,Ideal,G,61.8,56.0,4.48,4.51,2.78,913
35792,0.32,Ideal,F,62.6,56.0,4.37,4.41,2.75,913
35793,0.39,Ideal,F,61.7,56.0,4.68,4.72,2.9,913
35794,0.31,Ideal,D,60.1,57.0,4.39,4.4,2.64,913
35795,0.51,Ideal,I,62.2,55.0,5.14,5.15,3.2,913
35796,0.34,Ideal,H,61.9,55.0,4.5,4.55,2.8,913
35797,0.34,Ideal,F,61.8,56.0,4.49,4.47,2.77,914
35798,0.39,Very Good,E,62.5,58.0,4.67,4.7,2.93,914
35799,0.31,Very Good,F,61.2,55.0,4.37,4.39,2.68,914
35800,0.31,Very Good,F,61.4,55.0,4.39,4.41,2.7,914
35801,0.31,Very Good,F,61.9,54.0,4.36,4.39,2.71,914
35802,0.31,Premium,F,61.9,58.0,4.36,4.39,2.71,914
35803,0.39,Ideal,E,60.8,56.0,4.74,4.77,2.89,914
35804,0.34,Ideal,D,60.3,57.0,4.52,4.55,2.73,914
35805,0.31,Ideal,F,61.2,56.0,4.37,4.39,2.68,914
35806,0.31,Ideal,F,61.3,57.0,4.34,4.37,2.67,914
35807,0.31,Ideal,F,61.9,54.0,4.35,4.38,2.7,914
35808,0.31,Ideal,F,62.1,54.0,4.33,4.37,2.7,914
35809,0.31,Ideal,F,61.2,57.0,4.35,4.38,2.67,914
35810,0.31,Ideal,F,61.1,57.0,4.37,4.4,2.68,914
35811,0.31,Ideal,F,62.2,55.0,4.35,4.37,2.71,914
35812,0.31,Ideal,F,62.0,54.0,4.38,4.4,2.72,914
35813,0.31,Ideal,F,62.3,54.0,4.33,4.37,2.71,914
35814,0.31,Ideal,F,61.3,55.0,4.38,4.43,2.7,914
35815,0.31,Ideal,F,62.1,54.0,4.38,4.41,2.73,914
35816,0.31,Ideal,F,62.3,54.0,4.37,4.39,2.73,914
35817,0.31,Ideal,F,62.3,53.0,4.35,4.38,2.72,914
35818,0.31,Ideal,F,62.1,55.0,4.32,4.38,2.7,914
35819,0.31,Ideal,F,61.0,56.0,4.39,4.43,2.69,914
35820,0.31,Ideal,F,62.1,54.0,4.36,4.4,2.72,914
35821,0.31,Ideal,F,62.0,55.0,4.36,4.38,2.71,914
35822,0.31,Ideal,F,60.9,56.0,4.37,4.4,2.67,914
35823,0.31,Ideal,F,62.2,54.0,4.37,4.41,2.73,914
35825,0.42,Ideal,I,61.0,56.0,4.86,4.83,2.96,914
35826,0.3,Premium,D,61.2,59.0,4.34,4.29,2.64,914
35827,0.41,Very Good,H,60.0,57.0,4.92,4.88,2.94,915
35828,0.4,Very Good,D,64.4,52.0,4.63,4.68,3.0,915
35829,0.41,Good,F,63.9,56.0,4.71,4.74,3.02,915
35830,0.4,Ideal,G,61.1,57.0,4.72,4.78,2.9,915
35831,0.5,Ideal,J,62.5,53.0,5.09,5.12,3.19,915
35832,0.44,Ideal,G,61.9,54.0,4.89,4.93,3.04,915
35833,0.38,Ideal,F,60.4,56.0,4.7,4.74,2.85,915
35834,0.32,Ideal,F,61.9,55.0,4.38,4.44,2.73,915
35835,0.42,Very Good,G,61.7,55.0,4.78,4.81,2.96,916
35836,0.43,Ideal,I,61.1,57.0,4.86,4.9,2.98,916
35837,0.3,Ideal,E,62.0,57.0,4.27,4.31,2.66,916
35838,0.35,Ideal,E,61.3,56.0,4.52,4.55,2.78,916
35839,0.38,Ideal,F,62.5,53.8,4.62,4.65,2.89,916
35840,0.4,Ideal,F,59.8,57.0,4.82,4.85,2.89,916
35841,0.32,Very Good,E,60.4,57.0,4.42,4.46,2.68,917
35842,0.34,Very Good,G,59.4,56.0,4.59,4.63,2.74,917
35843,0.4,Premium,G,61.3,59.0,4.74,4.78,2.92,917
35844,0.4,Ideal,G,62.4,57.0,4.7,4.73,2.94,917
35845,0.4,Ideal,G,62.6,53.0,4.72,4.77,2.97,917
35846,0.37,Ideal,G,61.9,54.0,4.63,4.67,2.88,917
35847,0.31,Ideal,F,61.6,55.0,4.35,4.38,2.69,917
35848,0.31,Ideal,F,61.5,56.0,4.35,4.37,2.68,917
35849,0.33,Ideal,E,61.9,57.0,4.44,4.47,2.75,917
35850,0.33,Ideal,E,61.6,55.0,4.43,4.47,2.74,917
35851,0.33,Ideal,E,61.9,54.0,4.43,4.45,2.75,917
35852,0.32,Ideal,E,60.5,57.0,4.44,4.48,2.7,917
35853,0.32,Ideal,E,61.7,55.0,4.39,4.43,2.72,917
35854,0.32,Ideal,E,62.3,54.0,4.37,4.4,2.73,917
35855,0.32,Ideal,D,62.6,57.0,4.34,4.41,2.74,917
35856,0.4,Ideal,D,60.8,59.0,4.71,4.76,2.88,917
35857,0.4,Ideal,D,61.9,58.0,4.7,4.73,2.92,917
35858,0.4,Ideal,F,61.3,57.0,4.74,4.78,2.92,917
35859,0.4,Ideal,F,62.4,53.0,4.72,4.76,2.96,917
35860,0.4,Ideal,F,61.6,55.0,4.74,4.78,2.93,917
35861,0.4,Ideal,F,61.8,54.0,4.75,4.77,2.94,917
35862,0.43,Ideal,G,61.3,55.0,4.88,4.9,3.0,917
35863,0.4,Ideal,I,62.4,54.0,4.73,4.75,2.96,917
35866,0.41,Good,H,64.1,57.0,4.72,4.64,3.0,917
35867,0.46,Very Good,I,62.3,57.0,4.87,4.92,3.05,918
35868,0.4,Very Good,D,62.8,56.0,4.71,4.75,2.97,918
35869,0.32,Very Good,G,62.1,53.0,4.4,4.45,2.75,918
35870,0.34,Ideal,D,60.1,57.0,4.54,4.58,2.74,918
35871,0.3,Ideal,E,61.1,56.0,4.36,4.38,2.67,918
35872,0.41,Premium,E,61.5,58.0,4.75,4.78,2.93,918
35873,0.41,Ideal,E,62.0,55.0,4.73,4.79,2.95,918
35874,0.4,Ideal,D,62.8,56.0,4.66,4.7,2.94,918
35875,0.4,Ideal,E,60.4,57.0,4.76,4.81,2.89,918
35876,0.48,Ideal,F,61.0,57.0,5.05,5.08,3.09,918
35877,0.32,Ideal,G,61.6,55.0,4.42,4.45,2.73,918
35878,0.32,Ideal,G,61.9,54.0,4.4,4.42,2.73,918
35879,0.32,Ideal,G,61.0,56.0,4.41,4.44,2.7,918
35880,0.32,Ideal,G,62.1,53.0,4.41,4.44,2.75,918
35881,0.32,Ideal,G,61.3,55.0,4.43,4.47,2.73,918
35882,0.32,Ideal,G,62.3,53.0,4.41,4.45,2.76,918
35883,0.32,Ideal,G,61.0,56.0,4.43,4.45,2.71,918
35884,0.32,Ideal,G,61.0,57.0,4.41,4.44,2.7,918
35885,0.32,Ideal,G,61.7,56.0,4.39,4.42,2.72,918
35886,0.32,Ideal,G,61.2,56.0,4.4,4.43,2.7,918
35887,0.32,Ideal,G,61.6,55.0,4.4,4.43,2.72,918
35888,0.32,Ideal,G,61.1,57.0,4.41,4.43,2.7,918
35889,0.32,Ideal,G,61.4,55.0,4.42,4.44,2.72,918
35890,0.32,Ideal,G,61.7,54.0,4.39,4.42,2.72,918
35891,0.32,Ideal,G,61.3,56.0,4.4,4.44,2.71,918
35892,0.32,Ideal,G,61.0,57.0,4.44,4.48,2.72,918
35893,0.32,Ideal,G,61.8,55.0,4.42,4.45,2.74,918
35894,0.32,Ideal,G,60.9,57.0,4.41,4.46,2.7,918
35895,0.32,Ideal,G,61.7,54.0,4.42,4.46,2.74,918
35896,0.32,Ideal,G,62.2,54.0,4.42,4.45,2.76,918
35897,0.32,Ideal,G,61.2,55.0,4.41,4.44,2.71,918
35898,0.32,Ideal,G,62.1,55.0,4.4,4.46,2.75,918
35899,0.32,Ideal,G,61.3,54.0,4.41,4.47,2.72,918
35900,0.32,Ideal,G,61.9,55.0,4.38,4.44,2.73,918
35901,0.32,Ideal,G,62.0,54.0,4.42,4.45,2.75,918
35902,0.32,Ideal,G,61.9,53.0,4.42,4.47,2.75,918
35903,0.32,Ideal,G,62.2,53.0,4.41,4.43,2.75,918
35904,0.32,Ideal,G,61.5,55.0,4.43,4.45,2.73,918
35905,0.32,Ideal,G,61.8,55.0,4.41,4.43,2.73,918
35906,0.38,Premium,G,59.7,62.0,4.68,4.66,2.79,918
35907,0.4,Ideal,F,62.6,54.0,4.77,4.7,2.96,918
35908,0.34,Ideal,F,61.4,55.0,4.52,4.54,2.78,919
35909,0.4,Ideal,H,60.9,56.0,4.79,4.83,2.93,919
35910,0.4,Ideal,I,61.9,55.0,4.74,4.77,2.94,919
35911,0.38,Ideal,D,61.3,56.0,4.68,4.72,2.88,919
35912,0.39,Ideal,G,61.4,55.0,4.7,4.74,2.9,919
35913,0.39,Ideal,F,61.3,56.0,4.69,4.72,2.88,919
35916,0.43,Ideal,H,62.4,56.0,4.83,4.81,3.01,919
35917,0.43,Premium,H,60.2,57.0,4.93,4.91,2.96,919
35918,0.43,Ideal,H,62.5,57.0,4.84,4.79,3.01,919
35919,0.43,Premium,H,61.5,58.0,4.86,4.8,2.97,919
35920,0.43,Ideal,H,62.3,56.0,4.86,4.83,3.02,919
35921,0.43,Ideal,H,61.6,55.0,4.9,4.87,3.01,919
35922,0.43,Ideal,E,62.1,56.0,4.85,4.84,3.01,919
35923,0.43,Premium,E,60.8,58.0,4.88,4.86,2.96,919
35924,0.43,Premium,E,61.2,59.0,4.89,4.82,2.97,919
35925,0.43,Ideal,E,61.9,57.0,4.86,4.83,3.0,919
35926,0.43,Premium,E,62.7,55.0,4.87,4.83,3.04,919
35927,0.43,Premium,D,62.6,58.0,4.82,4.79,3.01,919
35928,0.43,Ideal,D,61.0,57.0,4.86,4.81,2.95,919
35929,0.43,Ideal,D,62.6,56.0,4.88,4.84,3.04,919
35930,0.43,Premium,D,60.7,58.0,4.91,4.85,2.96,919
35931,0.43,Premium,D,61.1,58.0,4.9,4.86,2.98,919
35932,0.35,Premium,E,61.9,61.0,4.54,4.5,2.8,919
35933,0.33,Very Good,D,62.1,58.0,4.39,4.46,2.75,920
35934,0.37,Ideal,F,61.6,57.0,4.59,4.63,2.84,920
35935,0.38,Ideal,E,61.4,56.0,4.66,4.69,2.87,920
35936,0.42,Premium,G,62.7,59.0,4.75,4.72,2.97,920
35937,0.41,Very Good,D,60.3,63.0,4.8,4.78,2.89,920
35938,0.41,Ideal,D,63.0,56.0,4.8,4.75,3.01,920
35939,0.41,Very Good,D,63.1,57.0,4.73,4.68,2.97,920
35940,0.3,Ideal,H,62.4,52.8,4.28,4.33,2.69,475
35941,0.33,Ideal,G,62.2,54.0,4.42,4.45,2.76,475
35942,0.33,Ideal,G,61.3,56.0,4.45,4.49,2.74,475
35943,0.3,Ideal,F,61.9,56.0,4.3,4.32,2.67,475
35944,0.3,Ideal,F,62.4,56.0,4.27,4.32,2.68,475
35945,0.3,Ideal,F,60.2,56.0,4.36,4.41,2.64,475
35946,0.3,Ideal,F,62.3,54.0,4.3,4.34,2.69,475
35947,0.3,Ideal,F,62.4,55.0,4.3,4.32,2.69,475
35948,0.3,Ideal,F,61.9,54.0,4.33,4.36,2.69,475
35949,0.3,Ideal,F,62.1,55.0,4.31,4.35,2.69,475
35950,0.3,Ideal,F,61.4,55.0,4.34,4.36,2.67,475
35951,0.3,Ideal,F,61.9,56.0,4.29,4.33,2.67,475
35952,0.3,Ideal,F,61.9,57.0,4.31,4.35,2.68,475
35953,0.3,Ideal,F,61.4,58.0,4.3,4.33,2.65,475
35954,0.3,Ideal,F,62.5,56.0,4.28,4.3,2.68,475
35955,0.3,Ideal,F,62.5,57.0,4.3,4.31,2.69,475
35956,0.3,Ideal,F,62.3,55.0,4.29,4.31,2.68,475
35958,0.33,Very Good,H,63.0,58.0,4.4,4.42,2.78,475
35959,0.33,Very Good,H,63.0,57.0,4.39,4.41,2.77,475
35960,0.3,Very Good,D,62.6,59.0,4.24,4.26,2.66,476
35961,0.31,Ideal,J,60.3,60.0,4.4,4.45,2.67,476
35962,0.28,Ideal,H,62.1,55.0,4.17,4.21,2.6,476
35963,0.28,Ideal,H,62.2,54.0,4.18,4.21,2.61,476
35966,0.31,Good,H,64.1,55.0,4.25,4.27,2.73,476
35967,0.3,Ideal,G,61.8,56.0,4.34,4.37,2.69,477
35968,0.3,Ideal,G,62.3,58.0,4.26,4.28,2.66,477
35969,0.3,Ideal,G,61.0,58.0,4.29,4.36,2.64,477
35970,0.41,Ideal,D,63.0,57.0,4.7,4.64,2.94,920
35971,0.4,Premium,F,61.7,62.0,4.76,4.71,2.92,920
35972,0.38,Very Good,D,59.5,61.0,4.66,4.69,2.78,921
35973,0.32,Very Good,F,61.7,55.0,4.4,4.41,2.72,921
35974,0.42,Ideal,F,60.6,56.0,4.83,4.87,2.94,921
35975,0.42,Very Good,F,59.8,57.0,4.85,4.89,2.91,921
35976,0.42,Very Good,G,62.4,59.0,4.78,4.8,2.99,921
35977,0.35,Very Good,G,59.3,61.0,4.58,4.62,2.73,921
35978,0.42,Very Good,H,62.4,57.0,4.78,4.83,3.0,921
35979,0.35,Ideal,H,61.7,56.0,4.53,4.55,2.8,921
35980,0.42,Premium,G,60.8,59.0,4.79,4.85,2.93,921
35981,0.42,Premium,G,60.9,58.0,4.81,4.84,2.94,921
35982,0.31,Ideal,F,62.4,55.0,4.32,4.34,2.7,921
35983,0.39,Very Good,E,60.4,56.0,4.7,4.73,2.85,921
35984,0.35,Ideal,H,61.9,55.0,4.51,4.54,2.8,921
35985,0.42,Ideal,G,61.3,57.0,4.78,4.81,2.94,921
35986,0.42,Very Good,H,62.9,56.0,4.75,4.79,3.0,921
35987,0.42,Very Good,H,62.4,55.0,4.78,4.81,2.99,921
35988,0.42,Ideal,G,62.5,54.0,4.79,4.84,3.01,921
35989,0.42,Very Good,G,60.6,58.0,4.82,4.95,2.96,921
35990,0.42,Ideal,G,61.9,56.0,4.77,4.82,2.97,921
35991,0.42,Ideal,H,62.4,56.0,4.78,4.8,2.99,921
35992,0.42,Ideal,G,61.2,54.0,4.82,4.86,2.96,921
35993,0.42,Ideal,G,61.8,57.0,4.79,4.82,2.97,921
35994,0.42,Ideal,G,61.4,56.0,4.82,4.85,2.97,921
35995,0.35,Ideal,H,60.5,56.0,4.56,4.59,2.77,921
35996,0.42,Very Good,G,59.4,59.0,4.86,4.9,2.9,921
35997,0.42,Premium,G,62.5,59.0,4.72,4.79,2.97,921
35998,0.42,Premium,G,60.5,59.0,4.79,4.83,2.91,921
35999,0.42,Ideal,G,61.8,56.0,4.8,4.84,2.98,921
36000,0.42,Ideal,G,62.0,55.0,4.78,4.83,2.98,921
36001,0.42,Ideal,G,62.7,54.0,4.8,4.83,3.02,921
36002,0.41,Ideal,D,61.6,55.0,4.79,4.82,2.96,921
36003,0.32,Ideal,E,61.8,55.0,4.4,4.43,2.73,921
36004,0.37,Ideal,E,63.3,54.0,4.59,4.63,2.91,921
36005,0.31,Ideal,F,62.2,55.0,4.35,4.38,2.71,921
36006,0.31,Ideal,F,62.3,54.0,4.33,4.34,2.7,921
36007,0.31,Ideal,F,61.2,56.0,4.37,4.42,2.69,921
36008,0.31,Ideal,F,61.1,54.0,4.39,4.42,2.69,921
36009,0.39,Good,F,63.6,58.0,4.65,4.6,2.94,921
36010,0.39,Very Good,F,63.3,54.0,4.67,4.62,2.94,921
36011,0.39,Ideal,F,62.5,55.0,4.68,4.63,2.91,921
36012,0.43,Very Good,E,63.4,56.0,4.79,4.77,3.03,921
36013,0.39,Premium,J,61.8,56.0,4.71,4.64,2.89,921
36014,0.39,Very Good,H,63.1,58.0,4.66,4.63,2.93,921
36015,0.35,Ideal,E,61.5,57.0,4.55,4.52,2.79,921
36016,0.35,Premium,E,62.2,58.0,4.5,4.47,2.79,921
36017,0.39,Very Good,I,63.1,58.0,4.68,4.61,2.93,921
36018,0.39,Premium,J,62.5,58.0,4.67,4.61,2.9,921
36019,0.39,Premium,J,62.8,58.0,4.66,4.61,2.91,921
36021,0.53,Very Good,I,59.7,63.0,5.22,5.3,3.14,923
36022,0.35,Ideal,E,61.9,54.0,4.53,4.58,2.82,923
36023,0.35,Ideal,G,61.1,56.0,4.55,4.58,2.79,923
36024,0.35,Ideal,F,61.4,55.0,4.54,4.58,2.8,923
36025,0.45,Ideal,H,61.6,56.0,4.94,4.96,3.05,923
36029,0.41,Premium,G,62.5,58.0,4.78,4.75,2.98,923
36030,0.41,Premium,G,62.5,57.0,4.72,4.69,2.94,923
36031,0.41,Premium,G,61.7,59.0,4.73,4.71,2.91,923
36032,0.41,Premium,G,60.3,59.0,4.79,4.76,2.88,923
36033,0.41,Premium,G,60.3,60.0,4.8,4.76,2.88,923
36034,0.41,Premium,G,61.3,58.0,4.8,4.76,2.93,923
36035,0.41,Premium,G,62.7,55.0,4.8,4.77,3.0,923
36036,0.41,Ideal,G,62.6,54.0,4.78,4.74,2.98,923
36037,0.41,Premium,G,61.5,59.0,4.78,4.75,2.93,923
36038,0.41,Premium,G,61.3,60.0,4.81,4.75,2.93,923
36039,0.41,Premium,G,61.4,60.0,4.82,4.75,2.94,923
36040,0.41,Premium,G,62.6,59.0,4.77,4.72,2.97,923
36041,0.41,Premium,G,62.7,58.0,4.74,4.7,2.96,923
36042,0.41,Ideal,G,62.9,56.0,4.75,4.7,2.97,923
36044,0.34,Ideal,D,62.1,55.0,4.49,4.46,2.78,923
36045,0.34,Very Good,G,61.0,56.0,4.5,4.54,2.76,924
36046,0.31,Ideal,G,62.7,57.0,4.31,4.34,2.71,924
36047,0.31,Ideal,E,61.8,56.0,4.34,4.36,2.69,924
36048,0.31,Premium,E,61.3,58.0,4.36,4.39,2.68,924
36049,0.31,Very Good,G,61.6,55.0,4.38,4.42,2.71,924
36050,0.31,Ideal,G,61.7,56.0,4.34,4.38,2.69,924
36051,0.31,Ideal,E,61.0,57.0,4.33,4.36,2.65,924
36052,0.31,Premium,G,61.4,59.0,4.34,4.39,2.68,924
36053,0.31,Ideal,E,61.7,56.0,4.33,4.36,2.68,924
36054,0.31,Good,G,63.9,58.0,4.27,4.3,2.74,924
36055,0.31,Ideal,G,61.9,56.0,4.36,4.39,2.71,924
36056,0.31,Premium,G,61.0,59.0,4.33,4.36,2.65,924
36057,0.31,Very Good,G,61.7,54.0,4.33,4.36,2.68,924
36058,0.31,Ideal,G,61.0,56.0,4.37,4.39,2.67,924
36059,0.31,Ideal,G,62.6,57.0,4.3,4.32,2.7,924
36060,0.31,Ideal,G,61.0,56.0,4.37,4.38,2.67,924
36061,0.31,Premium,E,61.5,58.0,4.35,4.37,2.68,924
36062,0.31,Ideal,G,61.6,55.0,4.34,4.39,2.69,924
36063,0.32,Ideal,D,62.1,54.0,4.4,4.43,2.74,924
36064,0.38,Ideal,E,61.8,54.7,4.66,4.68,2.89,924
36065,0.38,Ideal,E,61.6,56.0,4.65,4.7,2.88,924
36066,0.52,Ideal,J,61.6,55.0,5.16,5.19,3.19,924
36067,0.4,Premium,D,60.3,62.0,4.75,4.7,2.85,924
36068,0.4,Very Good,D,63.3,57.0,4.71,4.68,2.97,924
36069,0.4,Very Good,D,63.1,57.0,4.73,4.69,2.97,924
36070,0.4,Ideal,D,63.0,57.0,4.7,4.66,2.95,924
36071,0.4,Premium,D,63.0,57.0,4.7,4.66,2.95,924
36072,0.4,Good,D,63.6,57.0,4.7,4.67,2.98,924
36073,0.4,Very Good,D,63.1,61.0,4.71,4.67,2.96,924
36074,0.4,Very Good,D,63.5,55.0,4.72,4.67,2.98,924
36075,0.4,Premium,D,62.5,61.0,4.69,4.66,2.92,924
36076,0.4,Very Good,G,61.6,58.0,4.73,4.78,2.93,925
36077,0.4,Very Good,E,64.0,52.0,4.66,4.69,2.99,925
36078,0.37,Very Good,E,62.0,56.0,4.59,4.63,2.86,925
36079,0.37,Very Good,E,60.2,56.0,4.68,4.71,2.83,925
36080,0.5,Good,D,63.7,60.0,5.09,5.02,3.22,925
36081,0.33,Ideal,G,61.0,56.0,4.48,4.51,2.74,925
36082,0.33,Ideal,G,61.0,57.0,4.45,4.48,2.72,925
36083,0.33,Ideal,G,61.9,56.0,4.43,4.47,2.75,925
36084,0.32,Ideal,F,62.3,56.0,4.35,4.38,2.72,926
36085,0.32,Premium,D,61.5,60.0,4.37,4.41,2.7,926
36086,0.32,Ideal,F,61.8,55.0,4.36,4.41,2.71,926
36087,0.44,Premium,I,62.5,60.0,4.82,4.87,3.03,926
36088,0.44,Premium,I,61.5,58.0,4.87,4.95,3.02,926
36089,0.44,Premium,F,62.2,58.0,4.83,4.88,3.02,926
36090,0.32,Very Good,F,61.9,59.0,4.34,4.39,2.7,926
36091,0.32,Very Good,F,62.7,60.0,4.32,4.35,2.72,926
36092,0.32,Ideal,F,61.8,56.0,4.42,4.45,2.74,926
36094,0.39,Very Good,H,61.5,56.0,4.7,4.73,2.9,926
36095,0.32,Ideal,F,61.7,56.0,4.4,4.42,2.72,926
36096,0.32,Ideal,F,62.1,56.0,4.39,4.43,2.74,926
36097,0.32,Premium,F,61.3,58.0,4.37,4.4,2.69,926
36098,0.32,Ideal,F,61.4,56.0,4.38,4.42,2.7,926
36099,0.44,Very Good,I,60.8,57.0,4.88,4.93,2.98,926
36100,0.4,Ideal,E,62.5,54.0,4.75,4.76,2.97,926
36101,0.4,Ideal,H,61.4,57.0,4.72,4.79,2.92,926
36102,0.4,Ideal,G,62.1,55.0,4.73,4.74,2.94,926
36103,0.37,Ideal,G,60.5,56.0,4.66,4.7,2.83,926
36104,0.42,Premium,F,60.6,61.0,4.87,4.83,2.94,926
36105,0.42,Very Good,F,63.4,56.0,4.78,4.75,3.02,926
36106,0.42,Very Good,F,63.3,56.0,4.79,4.75,3.02,926
36107,0.42,Very Good,F,63.4,56.0,4.8,4.76,3.03,926
36108,0.42,Very Good,F,63.1,56.0,4.82,4.79,3.03,926
36109,0.42,Good,F,63.6,57.0,4.76,4.7,3.01,926
36110,0.42,Premium,E,59.8,61.0,4.89,4.85,2.91,926
36111,0.42,Premium,E,60.0,58.0,4.89,4.85,2.92,926
36112,0.42,Premium,E,62.0,58.0,4.85,4.82,3.0,926
36113,0.42,Premium,E,61.5,61.0,4.87,4.82,2.98,926
36114,0.42,Premium,E,61.5,58.0,4.84,4.78,2.96,926
36115,0.4,Very Good,F,59.6,61.0,4.79,4.84,2.87,927
36116,0.46,Very Good,D,62.2,58.0,4.92,4.98,3.08,927
36117,0.45,Very Good,D,61.0,59.0,4.94,5.0,3.03,927
36118,0.48,Ideal,H,61.2,56.0,5.06,5.1,3.11,927
36119,0.33,Premium,G,61.3,59.0,4.45,4.42,2.72,927
36120,0.36,Ideal,E,61.8,54.0,4.6,4.62,2.85,928
36121,0.36,Ideal,D,61.3,55.0,4.58,4.62,2.82,928
36122,0.36,Ideal,D,61.1,57.0,4.6,4.63,2.82,928
36123,0.33,Ideal,E,60.3,57.0,4.54,4.51,2.73,928
36124,0.33,Ideal,E,61.1,56.0,4.48,4.45,2.73,928
36125,0.33,Ideal,F,61.2,56.0,4.49,4.46,2.74,928
36126,0.33,Ideal,E,62.8,56.0,4.45,4.41,2.78,928
36127,0.34,Premium,F,59.6,60.0,4.59,4.54,2.72,928
36128,0.33,Ideal,E,60.6,55.0,4.5,4.48,2.72,928
36129,0.33,Ideal,E,60.5,56.0,4.51,4.48,2.72,928
36130,0.33,Premium,E,61.1,59.0,4.49,4.45,2.73,928
36131,0.33,Ideal,E,62.3,56.0,4.47,4.46,2.78,928
36132,0.33,Ideal,E,61.3,55.0,4.48,4.46,2.74,928
36133,0.33,Ideal,E,62.0,56.0,4.48,4.46,2.77,928
36134,0.33,Premium,E,60.7,58.0,4.49,4.47,2.72,928
